15745368,1252764865
25073877,4408612355
25073877,25073877
58379000,19742444
22203756,1339835893
58379000,15745368
216881337,1141510609
216881337,216881337
216881337,376502929
58379000,15745368
216881337,1141510609
216881337,101802390
216881337,216881337
65691824,32659329
58379000,15745368
216881337,24466578
216881337,216881337
216881337,379367805
65691824,1367531
58379000,15745368
216881337,770972818016088064
216881337,216881337
65691824,191161357
15985455,467736151
58379000,15745368
18020081,19394188
216881337,21026508
216881337,101802390
216881337,216881337
58379000,15745368
23022687,4569690923
23022687,1074480192
15985455,1923451808
15985455,1658526397
58379000,15745368
65691824,394087524
65691824,2511443287
15985455,2897803338
58379000,142339174
58379000,104567779
58379000,58379000
58379000,15745368
58379000,15745368
65691824,14587949
15745368,7270292
15745368,20597460
58379000,1339835893
65691824,30043495
65691824,2511443287
65691824,120129682
58379000,15745368
65691824,419177050
58379000,15745368
58379000,15745368
58379000,58379000
65691824,17499394
58379000,13524182
23022687,3135241
58379000,223970563
58379000,1367531
22203756,246871490
22203756,224320485
22203756,2836421
22203756,22203756
65691824,26528766
65691824,2511443287
15985455,1923451808
15985455,882999872
58379000,84406725
25073877,110445334
15985455,467736151
15985455,20402945
58379000,43919633
58379000,15513604
65691824,23108240
58379000,42958829
58379000,46176168
22203756,246871490
22203756,16420152
22203756,22203756
65691824,419177050
22203756,246871490
22203756,22203756
58379000,14718218
65691824,16311797
58379000,65691824
23022687,17161241
65691824,364423014
22203756,25073877
58379000,65691824
15985455,26143624
3021632183,14576889
3021632183,15037964
58379000,46681100
22203756,246871490
22203756,22203756
22203756,112047805
22203756,1367531
15745368,48814741
58379000,16031927
58379000,1367531
65691824,2511443287
65691824,492288419
65691824,77898132
65691824,419177050
58379000,3731290697
58379000,58379000
65691824,44401911
65691824,20402945
23022687,237312687
58379000,48716479
113047940,113036476
65691824,1676417557
65691824,2511443287
23022687,14716058
58379000,772141338
58379000,58379000
25073877,41634520
65691824,9252212
58379000,287521806
58379000,58379000
58379000,993131090
58379000,627565845
25073877,15513604
65691824,18172905
65691824,15931637
25073877,729676086632656900
25073877,25073877
65691824,549503391
15985455,1923451808
25073877,1339835893
58379000,3288074557
15985455,1923451808
15985455,15985455
65691824,188831948
65691824,2511443287
65691824,419177050
58379000,45755180
58379000,58379000
58379000,107507937
15416505,25073877
65691824,13133342
65691824,419177050
65691824,2511443287
15416505,25073877
22203756,25073877
58379000,197496309
25073877,471672239
25073877,25073877
65691824,90405702
15985455,467736151
58379000,25975036
58379000,2836941830
1180379185,25073877
1180379185,1339835893
65691824,90405702
58379000,21010253
58379000,1367531
113047940,64860140
58379000,1367531
58379000,58379000
22203756,2991300563
58379000,56413858
58379000,1367531
58379000,759251
58379000,254117355
22203756,25073877
58379000,14845376
22203756,25073877
58379000,17074440
65691824,419177050
22203756,1339835893
22203756,25073877
58379000,24033771
58379000,65691824
22203756,25073877
58379000,39308549
58379000,15745368
58379000,23022687
23022687,38495835
58379000,34310801
58379000,58379000
23022687,39308549
216881337,74494746
216881337,216881337
216881337,26036125
216881337,11612722
58379000,370479967
58379000,58379000
65691824,234057152
65691824,18117404
65691824,2511443287
15985455,467736151
15985455,722258333818728448
65691824,14529929
25073877,1339835893
22203756,25073877
25073877,729676086632656900
65691824,3135241
65691824,90405702
22203756,25073877
113047940,93957809
113047940,20536157
25073877,471672239
65691824,19394188
23022687,8833642
23022687,1074480192
22203756,25073877
58379000,201389881
23022687,38495835
58379000,1339835893
58379000,1339835893
65691824,16162149
22203756,25073877
58379000,22713383
58379000,58379000
25073877,729676086632656900
25073877,25073877
58379000,435626016
58379000,58379000
216881337,1339835893
23022687,90651198
58379000,813286
65691824,17656033
65691824,20914735
65691824,2511443287
58379000,813286
22203756,25073877
22203756,26548841
25073877,39344374
58379000,813286
58379000,17078632
15985455,1219774933
58379000,17078632
58379000,19028248
65691824,123938715
58379000,1339835893
15745368,1179806881
15745368,1283222713
90484508,252114970
58379000,1339835893
23022687,15679641
23022687,270060679
65691824,50325797
58379000,18480039
58379000,23022687
65691824,6620762
65691824,27943436
65691824,2511443287
58379000,23022687
22203756,729676086632656900
22203756,25073877
65691824,20954885
15985455,10850192
58379000,223970563
58379000,58379000
65691824,90405702
58379000,56413858
58379000,58379000
58379000,184136149
58379000,58379000
22203756,25073877
58379000,9300262
58379000,58379000
22203756,729676086632656900
65691824,419177050
18020081,735463800523108352
65691824,112488513
25073877,559000608
25073877,172858784
25073877,1367531
23022687,1367531
65691824,83234491
65691824,61340600
65691824,14415941
65691824,2511443287
25073877,2893073090
25073877,25073877
58379000,56413858
1180379185,714558710996189185
65691824,419177050
58379000,29063765
58379000,58379000
58379000,29063765
65691824,419177050
65691824,15029174
25073877,729676086632656900
58379000,155565685
65691824,419177050
25073877,729676086632656900
25073877,1339835893
25073877,172858784
25073877,25073877
25073877,22203756
22203756,41634520
58379000,18983793
58379000,1367531
15745368,167155452
65691824,16787084
65691824,15075999
58379000,103964031
58379000,58379000
25073877,729676086632656900
25073877,25073877
25073877,1339835893
58379000,528916213
58379000,58379000
65691824,26960435
25073877,620571475
25073877,25073877
58379000,435603086
58379000,58379000
22203756,729676086632656900
58379000,48117116
25073877,729676086632656900
25073877,25073877
25073877,1339835893
65691824,419177050
25073877,2819993218
25073877,16347964
25073877,25073877
25073877,819388633
25073877,254117355
58379000,50769180
58379000,58379000
23022687,7702542
58379000,16031927
25073877,616871283
25073877,471672239
25073877,22203756
15745368,605579799
15745368,15745368
15745368,2711401750
23022687,111778335
23022687,15637375
90484508,18136692
58379000,2950769694
58379000,58379000
216881337,781544646770102272
216881337,216881337
23022687,90651198
18020081,15360135
18020081,459674240
65691824,419177050
90484508,20071361
65691824,40532762
58379000,474314471
58379000,58379000
22203756,729676086632656900
22203756,1339835893
65691824,2158387014
65691824,26120621
65691824,48201374
65691824,30771049
58379000,499059018
58379000,627565845
25073877,23970102
22203756,3118589409
22203756,64422625
22203756,205392468
22203756,22203756
58379000,1176994477
58379000,58379000
58379000,717403330369040384
58379000,56413858
22203756,729676086632656900
22203756,22203756
22203756,205392468
58379000,22517990
58379000,58379000
58379000,759251
58379000,58379000
58379000,14529929
65691824,18345590
58379000,65482668
58379000,58379000
23022687,19173787
58379000,16286743
58379000,58379000
23022687,389554914
23022687,23022687
58379000,16261513
15985455,467736151
58379000,24033771
22203756,729676086632656900
22203756,22203756
58379000,1339835893
22203756,246871490
22203756,22203756
22203756,18805644
22203756,36211831
58379000,1759181
58379000,58379000
58379000,7228682
58379000,58379000
22203756,3118589409
22203756,4301575462
22203756,3431000296
65691824,26120621
65691824,14415941
65691824,2511443287
58379000,201389881
58379000,58379000
65691824,98717536
65691824,2511443287
65691824,191161357
22203756,11856892
65691824,2511443287
65691824,363571014
65691824,14415941
3021632183,56413858
58379000,43970862
58379000,58379000
58379000,43970862
25073877,17076885
15745368,229966028
58379000,43970862
58379000,58379000
58379000,43970862
65691824,2511443287
22203756,23022687
22203756,25073877
25073877,44945327
25073877,177664331
25073877,20714308
58379000,109602429
58379000,58379000
22203756,729676086632656900
22203756,1339835893
22203756,172858784
22203756,25073877
22203756,22203756
58379000,1028930065
25073877,729676086632656900
25073877,1339835893
25073877,172858784
65691824,77015676
65691824,2511443287
25073877,18643437
65691824,2964222544
25073877,172858784
25073877,172858784
65691824,24369882
65691824,2511443287
58379000,49204865
58379000,759251
58379000,172858784
65691824,26809683
58379000,627565845
58379000,499059018
15745368,229966028
15985455,488950348
15985455,584069282
216881337,1226646426
216881337,216881337
65691824,253728554
65691824,2511443287
65691824,1395539118
65691824,14345062
65691824,15931637
23022687,38495835
25073877,3548257701
25073877,724011980768567296
58379000,18163893
58379000,58379000
15416505,18469490
65691824,148470766
58379000,16031927
58379000,58379000
58379000,500704345
58379000,1367531
65691824,64465025
22203756,342887079
58379000,41634520
58379000,24033771
15985455,584069282
15745368,3425627207
15745368,634625722
15745368,48504928
15745368,547839797
15745368,4221892522
15745368,22729075
15745368,2463363024
22203756,729676086632656900
22203756,1339835893
22203756,172858784
22203756,25073877
22203756,22203756
23022687,22811375
23022687,23022687
23022687,42447922
18020081,1450463396
23022687,17918065
23022687,23022687
23022687,522526229
65691824,363571014
58379000,1375289149
58379000,423098385
58379000,58379000
90484508,2802993134
90484508,441041430
58379000,423098385
58379000,58379000
18020081,735463800523108352
65691824,363571014
58379000,1458133692
58379000,58379000
65691824,42342417
58379000,16031927
58379000,1367531
1180379185,25073877
58379000,37666984
58379000,217543151
15985455,467736151
15985455,4919082864
15985455,41503005
15745368,2463363024
15745368,4221892522
15745368,288837626
65691824,17918065
65691824,22047070
22203756,246871490
22203756,22203756
22203756,25073877
58379000,22302678
58379000,58379000
15745368,2807891092
15745368,15745368
15745368,3001665106
58379000,171606534
58379000,15236181
58379000,58379000
15745368,2711401750
65691824,144886224
22203756,1339835893
58379000,18010191
58379000,58379000
58379000,18906561
15745368,2807891092
15745368,3001665106
15745368,15745368
22203756,620571475
22203756,22203756
65691824,363571014
22203756,25073877
15745368,15113565
15745368,84382289
216881337,48149533
216881337,216881337
216881337,15922214
25073877,22509548
58379000,1339835893
90484508,38348039
65691824,26795756
23022687,17582355
23022687,23022687
23022687,8940342
58379000,451147000
58379000,1367531
58379000,58379000
65691824,38820210
65691824,2511443287
23022687,136725708
58379000,18983793
58379000,1367531
216881337,21829541
65691824,143904316
65691824,2511443287
90484508,20071361
90484508,145331696
65691824,49767684
22203756,813286
58379000,136383882
58379000,58379000
15985455,4919082864
15985455,41503005
58379000,20733972
58379000,56401482
58379000,1339835893
23022687,43555354
23022687,3672584544
58379000,19742444
58379000,25073877
18020081,18773630
3021632183,759251
58379000,10615232
58379000,572249397
58379000,142339174
1180379185,16815644
1180379185,1180379185
58379000,162126945
58379000,58379000
65691824,19394188
15745368,217543151
58379000,3221357514
58379000,56413858
58379000,25073877
58379000,85131054
58379000,25073877
58379000,58379000
58379000,499059018
58379000,166629825
58379000,12354832
58379000,499059018
58379000,189140975
23022687,15232635
58379000,10615232
58379000,15745368
58379000,2577080929
58379000,1196585281
58379000,58379000
58379000,15745368
58379000,15680988
18020081,425311350
58379000,15745368
23022687,20748745
58379000,499059018
22203756,246871490
22203756,22203756
22203756,26548841
58379000,18145273
58379000,58379000
58379000,16031927
23022687,3135241
216881337,160285696
58379000,15745368
15985455,467736151
58379000,16031927
58379000,1367531
58379000,15745368
58379000,37666984
22203756,25073877
58379000,18767699
58379000,58379000
3021632183,89250968
3021632183,16637197
58379000,15745368
58379000,15075999
58379000,58379000
58379000,15745368
58379000,3001665106
58379000,15745368
58379000,15745368
58379000,23022687
22203756,729676086632656900
22203756,25073877
22203756,22203756
23022687,18208120
58379000,46681100
58379000,1367531
58379000,15745368
15416505,27127708
58379000,1347285918
22203756,729676086632656900
65691824,15455253
58379000,3001665106
58379000,15745368
25073877,729676086632656900
25073877,22203756
25073877,25073877
15416505,41634520
58379000,15745368
25073877,17579312
25073877,22203756
25073877,17579312
58379000,71294756
58379000,759251
25073877,1339835893
58379000,89820928
23022687,86338153
216881337,60680268
58379000,81353914
58379000,24033771
58379000,58379000
58379000,84406725
58379000,254117355
216881337,17823790
216881337,216881337
216881337,39308549
113047940,2916867288
58379000,171606534
58379000,15236181
22203756,729676086632656900
58379000,61871814
58379000,18994290
22203756,25073877
58379000,2494259509
15745368,16184358
58379000,281610530
58379000,56413858
58379000,20073589
113047940,21870081
58379000,15754281
58379000,16980310
18020081,85846956
58379000,14372198
58379000,58379000
90484508,18136692
58379000,46681100
58379000,1367531
58379000,21925787
58379000,58379000
58379000,564111558
58379000,630493804
58379000,58379000
58379000,2448135692
58379000,509171700
58379000,13657922
58379000,630493804
58379000,58379000
58379000,2448135692
58379000,140286364
22203756,23022687
22203756,25073877
22203756,22522824
58379000,223970563
22203756,729676086632656900
22203756,22203756
22203756,25073877
58379000,29620439
58379000,1367531
58379000,223970563
58379000,531663411
58379000,58379000
58379000,50769180
58379000,58379000
58379000,122207745
22203756,729676086632656900
22203756,22203756
22203756,25073877
58379000,104914594
58379000,58379000
25073877,212674482
25073877,15012486
58379000,18646108
58379000,122207745
25073877,11134252
25073877,172858784
58379000,499059018
58379000,18614130
23022687,733751245
23022687,22203756
58379000,43919633
58379000,18646108
58379000,172858784
58379000,19394188
58379000,172858784
58379000,172858784
58379000,1180379185
23022687,45840174
23022687,1074480192
58379000,14662354
58379000,22203756
15985455,882999872
15985455,44609264
15416505,208155240
58379000,499059018
23022687,47002319
23022687,23022687
58379000,23022687
15416505,125740073
22203756,25073877
58379000,56413858
58379000,58379000
15745368,118826069
1180379185,27147528
65691824,1240107944
58379000,28417331
58379000,58379000
15985455,467736151
58379000,51230732
58379000,58379000
58379000,67374305
58379000,171606534
58379000,58379000
58379000,15236181
58379000,38495835
58379000,3221357514
58379000,56413858
58379000,15236181
22203756,23022687
58379000,1367531
216881337,26792275
216881337,216881337
216881337,26668729
58379000,138490752
58379000,4054265721
22203756,14261617
58379000,26834339
15745368,706602069222944768
15745368,15745368
58379000,20402945
3021632183,56747571
58379000,41634520
58379000,58379000
15745368,613118456
15745368,15745368
15745368,22017993
216881337,612770276
216881337,216881337
58379000,22517990
58379000,1367531
216881337,612770276
216881337,216881337
58379000,18906561
58379000,58379000
58379000,281610530
58379000,56413858
18020081,2612307559
58379000,1367531
58379000,41634520
15745368,3001665106
15745368,15745368
58379000,1339835893
216881337,975200486
58379000,1917731
25073877,771406274
25073877,25073877
58379000,1273618172
58379000,58379000
58379000,7730052
58379000,2865560724
58379000,58379000
25073877,946818482
25073877,25073877
58379000,1089182768
58379000,58379000
58379000,742419929178210304
18020081,16669548
58379000,58379000
25073877,20713061
58379000,2823241811
58379000,58379000
58379000,742419929178210304
23022687,37760670
23022687,968650362
23022687,1074480192
23022687,13218102
58379000,16815644
58379000,58379000
23022687,68611923
58379000,1917731
23022687,22203756
23022687,23022687
58379000,1917731
58379000,423098385
58379000,58379000
216881337,2284046858
216881337,216881337
216881337,1339835893
23022687,14529929
25073877,571200736
216881337,402683128
216881337,216881337
58379000,450941680
58379000,58379000
22203756,246871490
22203756,22203756
22203756,342887079
22203756,25073877
22203756,25073877
15985455,35816920
15985455,35816920
22203756,1339835893
58379000,176244670
58379000,58379000
58379000,19435965
18020081,3305333622
18020081,2987878660
25073877,41634520
25073877,1367531
58379000,13657922
58379000,13657922
58379000,58379000
58379000,13657922
58379000,41634520
15985455,552834033
15745368,229966028
58379000,195092201
58379000,21925787
58379000,58379000
23022687,15692988
23022687,1074480192
113047940,214187580
58379000,199303612
216881337,501006783
216881337,160285696
22203756,11856892
22203756,18805644
22203756,205392468
58379000,205864193
58379000,742419929178210304
58379000,963480595
15745368,3240907120
15745368,15745368
15745368,261852987
15985455,14261617
58379000,813286
25073877,807095
90484508,6375322
58379000,813286
58379000,102714152
58379000,58379000
58379000,91379999
58379000,1095840446
58379000,1176994477
58379000,1095840446
216881337,15450996
216881337,216881337
58379000,423098385
58379000,58379000
216881337,147725246
216881337,216881337
216881337,23970102
216881337,14839147
58379000,813286
58379000,17454769
216881337,1367531
216881337,216881337
216881337,23970102
58379000,19076678
58379000,18805644
58379000,58379000
22203756,25073877
58379000,583875731
58379000,108166678
58379000,19417492
58379000,18805644
65691824,216881337
58379000,15745368
58379000,499059018
22203756,246871490
22203756,22203756
22203756,361569788
58379000,389597423
15985455,15985343
58379000,50044510
23022687,2361224263
23022687,23022687
23022687,88784440
23022687,73181712
58379000,457984599
58379000,198331462
1180379185,15513604
58379000,16031927
58379000,3164166053
58379000,58379000
58379000,432895323
25073877,14669951
58379000,1339835893
58379000,16980310
15745368,19853312
58379000,91379999
216881337,24696405
58379000,104567779
58379000,142339174
15745368,229966028
58379000,18010191
58379000,58379000
216881337,107125748
58379000,103964031
58379000,58379000
216881337,3037052007
216881337,16223965
216881337,216881337
58379000,426730996
58379000,58379000
58379000,223970563
58379000,104664548
58379000,58379000
58379000,2214472093
58379000,20177010
58379000,26808497
58379000,528916213
58379000,58379000
58379000,16097429
15745368,17806725
15745368,15444711
58379000,1347285918
58379000,15745368
58379000,58379000
25073877,716745243719131137
25073877,2908170952
25073877,25073877
25073877,41634520
18020081,17539497
25073877,3498448812
58379000,50769180
58379000,58379000
58379000,21619519
58379000,1120472246
58379000,58379000
58379000,65691824
58379000,1347285918
58379000,15745368
25073877,620571475
25073877,25073877
58379000,17074440
25073877,254117355
58379000,424231102
58379000,58379000
58379000,15433452
3021632183,3283350247
58379000,218325695
15745368,20696114
23022687,1645509174
23022687,17681489
23022687,28614262
58379000,218671343
58379000,58379000
58379000,218671343
23022687,15675138
23022687,1074480192
58379000,15416505
58379000,218671343
22203756,25073877
58379000,424231102
58379000,218671343
58379000,58379000
25073877,1339835893
58379000,14173315
58379000,1339835893
25073877,1339835893
58379000,522973545
58379000,58379000
25073877,1339835893
25073877,780411785564348416
15416505,5509762
15416505,1339835893
58379000,124976633
15745368,296421904
58379000,424231102
58379000,218671343
58379000,58379000
58379000,2209632510
58379000,149269179
58379000,14515799
58379000,58379000
58379000,17454769
58379000,58379000
58379000,10774652
216881337,24466578
216881337,216881337
216881337,379367805
58379000,117082566
58379000,58379000
58379000,180044219
22203756,14529929
58379000,757971023341948930
58379000,17819471
23022687,2316003960
23022687,1074480192
58379000,1339835893
23022687,2316003960
23022687,23022687
23022687,88784440
58379000,112809797
58379000,1367531
58379000,21010214
58379000,370479967
23022687,38813274
23022687,23022687
23022687,14275291
58379000,63250366
58379000,129531185
58379000,58379000
23022687,131538331
25073877,22677397
25073877,759251
58379000,38495835
216881337,1367531
216881337,216881337
216881337,1339835893
58379000,424231102
58379000,58379000
25073877,1367531
25073877,25073877
25073877,1339835893
58379000,38495835
22203756,25073877
58379000,405866839
58379000,16335288
58379000,58379000
58379000,17819471
15416505,15513604
58379000,18020081
58379000,17819471
58379000,17819471
22203756,25073877
58379000,423098385
58379000,480698849
58379000,58379000
58379000,480698849
58379000,43970862
58379000,58379000
58379000,43970862
22203756,25073877
58379000,382424167
58379000,58379000
22203756,246871490
22203756,22203756
22203756,14529929
22203756,759251
58379000,405866839
58379000,151908338
58379000,58379000
58379000,17819471
90484508,29407288
22203756,50769180
58379000,21829541
3021632183,16509580
3021632183,22715186
58379000,21829541
15985455,467736151
15985455,4919082864
58379000,19343934
58379000,58379000
3021632183,43996908
58379000,17139736
22203756,25073877
58379000,424231102
58379000,58379000
3021632183,20402945
3021632183,11134252
58379000,171606534
58379000,15236181
3021632183,27584242
3021632183,104198706
3021632183,197496309
3021632183,24703826
3021632183,24020586
3021632183,57656702
3021632183,3021632183
58379000,424231102
58379000,3016052727
58379000,58379000
216881337,26792275
216881337,216881337
216881337,26668729
3021632183,56747571
58379000,3016052727
23022687,19136087
23022687,15754281
58379000,27943436
58379000,58379000
58379000,103964031
113047940,142332083
58379000,1367531
23022687,4923811
113047940,18023868
58379000,16031927
15745368,17806725
58379000,423098385
58379000,58379000
25073877,52544275
58379000,2467791
25073877,20620513
25073877,25073877
25073877,759251
58379000,21258337
58379000,205392468
58379000,21111896
58379000,97739866
18020081,19394188
58379000,41634520
58379000,1367531
22203756,729676086632656900
22203756,25073877
58379000,177310373
22203756,25073877
58379000,330602430
23022687,11134252
23022687,111671288
58379000,19523456
58379000,58379000
3021632183,89685096
58379000,500704345
23022687,11134252
23022687,382791093
58379000,18089641
58379000,58379000
58379000,1367531
58379000,58379000
58379000,500704345
23022687,26533227
15745368,166401351
15745368,15745368
58379000,33750798
23022687,702601370344402944
58379000,43894396
58379000,119376050
58379000,53103297
23022687,2957516001
23022687,2957516001
15745368,3001665106
58379000,17819471
58379000,58379000
58379000,424231102
58379000,58379000
58379000,29722241
23022687,158715755
58379000,201389881
58379000,58379000
58379000,15745368
23022687,15745368
58379000,74144130
58379000,58379000
25073877,39344374
58379000,17454769
23022687,26062385
58379000,583875731
58379000,2192982312
58379000,22106079
58379000,1347925110
58379000,17454769
18020081,1177437224
58379000,19563355
58379000,58379000
216881337,18812301
216881337,216881337
216881337,7309052
58379000,15075999
22203756,246871490
22203756,22203756
22203756,18805644
58379000,237112765
58379000,58379000
23022687,11134252
23022687,19394188
58379000,423098385
58379000,58379000
58379000,759251
22203756,25073877
58379000,18958999
58379000,201389881
58379000,17078632
58379000,15515169
58379000,18163042
23022687,142332083
58379000,201389881
58379000,58379000
23022687,81191343
58379000,18906561
58379000,408947366
58379000,58379000
58379000,499059018
23022687,26809683
58379000,110445334
23022687,101852818
58379000,3191762056
58379000,58379000
15745368,212364380
58379000,583875731
58379000,58379000
23022687,389554914
58379000,413464517
23022687,2612307559
58379000,413464517
58379000,499059018
58379000,17454769
23022687,213339899
23022687,213339899
58379000,18927538
23022687,142332083
58379000,18958999
58379000,58379000
58379000,1128372518
58379000,963480595
23022687,824481518
23022687,37760670
25073877,56561449
25073877,1367531
58379000,2311034720
58379000,58379000
58379000,325207151
58379000,58379000
58379000,499059018
15416505,5509762
15416505,15416505
15416505,1367531
58379000,583875731
58379000,58379000
58379000,499059018
58379000,152350703
58379000,58379000
58379000,16815644
58379000,16787084
58379000,74144130
58379000,58379000
90484508,573974205
58379000,759251
58379000,583875731
58379000,58379000
58379000,499059018
216881337,3086289084
58379000,13000872
58379000,499059018
58379000,25073877
23022687,99634342
58379000,25073877
216881337,186664919
216881337,185245814
216881337,216881337
58379000,20245031
25073877,729676086632656900
25073877,25073877
58379000,19417492
58379000,58379000
216881337,25073877
15745368,857314423
15745368,16669075
58379000,583875731
58379000,58379000
58379000,138490752
58379000,509171700
58379000,2174203453
58379000,58379000
58379000,499059018
58379000,38495835
58379000,38495835
22203756,292448473
58379000,6577642
58379000,58379000
58379000,223970563
23022687,44513878
23022687,18791654
58379000,1345758930
58379000,15680988
58379000,74144130
58379000,2964254992
58379000,58379000
58379000,499059018
23022687,2361224263
23022687,23022687
23022687,88784440
23022687,73181712
58379000,24033771
58379000,58379000
58379000,13657922
23022687,2369949012
23022687,23022687
23022687,229592356
23022687,19394188
23022687,432895323
58379000,2432952828
58379000,58379000
58379000,499059018
22203756,25073877
58379000,21316253
58379000,1339835893
58379000,583875731
58379000,58379000
58379000,499059018
58379000,43919633
58379000,119826239
58379000,15680988
216881337,746441438993461248
216881337,216881337
58379000,193519564
58379000,58379000
25073877,553037221
25073877,759251
25073877,1367531
25073877,25073877
25073877,3439536453
58379000,13657922
15745368,846387187
15745368,15745368
58379000,1444666454
58379000,499059018
58379000,402957663
58379000,402957663
15745368,4661323102
15745368,3001665106
58379000,554117316
58379000,499059018
58379000,58379000
58379000,41634520
58379000,16031927
58379000,499059018
58379000,41634520
58379000,2940964728
58379000,58379000
3021632183,56413858
3021632183,11134252
58379000,499059018
58379000,223970563
22203756,25073877
58379000,346323404
58379000,58379000
58379000,19742444
23022687,37760670
23022687,23022687
23022687,3406082835
58379000,18227519
58379000,1176994477
58379000,14529929
58379000,287521806
18020081,11856892
58379000,18163893
58379000,58379000
23022687,118756393
23022687,23022687
58379000,450941680
58379000,17074440
58379000,58379000
22203756,389554914
23022687,280664117
23022687,23022687
58379000,499059018
58379000,17074440
58379000,450941680
58379000,16031927
58379000,1367531
15985455,4919082864
15985455,83858948
58379000,18906561
58379000,2865560724
25073877,757587319
58379000,234074628
58379000,21316253
58379000,21925787
22203756,25073877
58379000,17061263
23022687,59969802
58379000,58379000
23022687,17454769
58379000,58379000
