172858784,3044710461
172858784,172858784
29442313,133081348
29442313,15458694
29442313,1947301
172858784,702147673651027968
216776631,3058865345
216776631,29442313
216776631,78406420
216776631,3065900255
216776631,216776631
1339835893,20402945
1339835893,257661436
1339835893,3232054991
1339835893,153860327
1339835893,15164565
1339835893,23995748
1339835893,1339835893
1339835893,26565946
216776631,193441812
216776631,3806081652
1339835893,807095
1339835893,14345812
1339835893,19086859
172858784,34978859
15824288,3062027302
15824288,15824288
1339835893,136361303
216776631,759251
216776631,2774959393
216776631,216776631
216776631,25019277
1339835893,939091
172858784,14293310
1339835893,229228300
1339835893,229228300
216776631,14662569
216776631,216776631
216776631,1339835893
216776631,946549322
1339835893,14526877
1339835893,1339835893
1339835893,755024857373474816
1339835893,3232054991
1339835893,3153892631
172858784,214112621
172858784,172858784
15824288,1339835893
15824288,25073877
15824288,1536791610
1339835893,2214984592
1339835893,22162854
1339835893,3044710461
1339835893,172858784
1339835893,1093090866
15824288,25073877
15824288,225539878
216776631,1339835893
1339835893,17264476
1339835893,172858784
1339835893,3232054991
216776631,1697174628
1339835893,3232054991
15824288,1339835893
15824288,25073877
1339835893,36445142
172858784,702147673651027968
1339835893,36445142
15824288,25073877
1339835893,1093090866
216776631,455288410
216776631,216776631
216776631,196168350
216776631,19086859
216776631,19697415
1339835893,1093090866
1339835893,32469566
1339835893,1339835893
1339835893,172858784
1339835893,3232054991
1339835893,91180720
1339835893,12296312
1339835893,2836421
172858784,1339835893
1339835893,172858784
1339835893,2314055840
172858784,1339835893
172858784,755024857373474816
1339835893,1093090866
15824288,25073877
15824288,743438806477602817
172858784,755024857373474816
172858784,172858784
1339835893,1093090866
1339835893,25073877
172858784,755024857373474816
172858784,41144996
1339835893,1093090866
29442313,47285504
29442313,87818409
1339835893,17220934
1339835893,1093090866
1339835893,3232054991
1339835893,1093090866
1339835893,1093090866
1339835893,755024857373474816
1339835893,216776631
1339835893,1093090866
1339835893,755024857373474816
1339835893,172858784
1339835893,1093090866
1339835893,1093090866
1339835893,20562637
1339835893,23083404
1339835893,1339835893
1339835893,77852581
1339835893,21870081
15824288,3386436927
15824288,7856542
1339835893,375837200
15824288,1339835893
1339835893,3232054991
172858784,3044710461
172858784,172858784
1339835893,25073877
1339835893,702147673651027968
1339835893,26427638
172858784,755024857373474816
172858784,172858784
1339835893,702147673651027968
172858784,755024857373474816
15824288,29363230
15824288,15824288
1339835893,49573859
15824288,29363230
15824288,15824288
1339835893,807095
15824288,1339835893
172858784,755024857373474816
172858784,755024857373474816
172858784,755024857373474816
29442313,353225544
172858784,755024857373474816
216776631,8790772
172858784,755024857373474816
1339835893,216776631
1339835893,338084918
1339835893,701725963
1339835893,1093090866
15824288,1339835893
15824288,3065967867
1339835893,267915933
1339835893,16815644
15824288,263269829
15824288,15824288
1339835893,702147673651027968
15824288,1339835893
15824288,3081659314
15824288,113191401
15824288,1339835893
15824288,107463521
1339835893,172858784
172858784,1339835893
1339835893,73181712
1339835893,26878188
1339835893,1339835893
1339835893,25073877
1339835893,15679641
1339835893,1339835893
1339835893,3232054991
1339835893,50325797
1339835893,615443591
15824288,1339835893
15824288,565156245
1339835893,3056142064
216776631,2774959393
216776631,1339835893
216776631,216776631
1339835893,3232054991
1339835893,29450962
1339835893,13115682
1339835893,172858784
1339835893,755024857373474816
15824288,3056142064
15824288,15824288
1339835893,28938202
172858784,1339835893
172858784,172858784
1339835893,1330457336
216776631,16742806
1339835893,1536791610
216776631,3806081652
1339835893,90484508
216776631,18580432
1339835893,16244449
1339835893,3153892631
1339835893,273283549
1339835893,3232054991
1339835893,17560096
1339835893,16664681
1339835893,172858784
172858784,14377605
1339835893,3232054991
1339835893,757303975
1339835893,75069067
1339835893,75069067
1339835893,172858784
216776631,701081673681637376
216776631,431765325
1339835893,702147673651027968
1339835893,16002085
172858784,3064597541
172858784,172858784
1339835893,702147673651027968
172858784,3088855679
1339835893,2214984592
1339835893,702147673651027968
15824288,262319404
15824288,1339835893
15824288,3065900255
15824288,361569788
15824288,354957876
15824288,84183248
29442313,80111587
29442313,970207298
29442313,29442313
29442313,16188518
172858784,500704345
172858784,1536791610
1339835893,1093090866
1339835893,23083404
1339835893,16302354
1339835893,18532867
172858784,43910797
172858784,3233810276
1339835893,5695632
1339835893,3232054991
1339835893,1536791610
1339835893,939091
1339835893,1339835893
29442313,115434851
1339835893,3232054991
1339835893,22203756
1339835893,357606935
1339835893,1339835893
1339835893,755024857373474816
216776631,25073877
216776631,1339835893
29442313,1622933460
216776631,3290364847
216776631,57405911
1339835893,184910040
1339835893,68608038
1339835893,1339835893
1339835893,2332617303
1339835893,1536791610
1339835893,75069067
1339835893,75069067
1339835893,1536791610
1339835893,1536791610
1339835893,18622869
1339835893,1536791610
1339835893,1330457336
1339835893,172858784
216776631,3806081652
1339835893,3232054991
216776631,15691595
216776631,48287430
1339835893,254117355
1339835893,1339835893
1339835893,139909832
1339835893,1339835893
1339835893,1093090866
1339835893,778251715011289088
1339835893,1339835893
1339835893,14377605
1339835893,1536791610
1339835893,2374176276
1339835893,1536791610
1339835893,755024857373474816
1339835893,1536791610
1339835893,1536791610
1339835893,3232054991
1339835893,1536791610
1339835893,1536791610
172858784,755024857373474816
172858784,172858784
15824288,25073877
15824288,4567901
1339835893,1536791610
1339835893,24485503
1339835893,19302184
216776631,36771809
